Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
58843,20220321054441,29.0,1011.9,83,234,3.1,1.1,10334.6
58846,20220321054441,9.8,1004.6,59,212,8.2,1.0,10176.9
58847,20220321054441,19.3,1024.8,97,260,14.7,0.8,10049.9
58911,20220321054441,31.3,1024.4,96,239,14.9,0.8,10425.2
58918,20220321054441,21.7,1006.0,30,58,1.7,1.5,10426.4
58921,20220321054441,16.8,1017.0,69,95,11.3,1.5,10297.5
58926,20220321054441,9.0,1022.9,4,122,2.7,1.2,10032.6
58927,20220321054441,14.3,1025.9,42,292,4.3,0.0,10043.9
58931,20220321054441,25.6,1001.9,58,77,0.6,1.4,10404.5
58933,20220321054441,30.5,1003.8,73,184,7.4,0.0,10372.9
58936,20220321054441,25.7,1006.9,92,15,4.1,0.6,10017.7
58944,20220321054441,13.2,1020.6,76,219,8.0,0.8,10226.3
59113,20220321054441,8.7,1004.9,36,307,12.5,0.4,10261.8
59126,20220321054441,11.8,1014.3,85,79,13.6,1.2,10463.1
59133,20220321054441,27.1,1014.9,36,142,2.0,1.0,10333.8
59134,20220321054441,6.1,1006.0,79,354,1.7,0.5,10130.8
59321,20220321054441,23.3,1013.8,98,355,2.7,0.0,10027.5
52323,20220321054441,15.1,1012.3,92,51,6.3,0.0,10301.3
52418,20220321054441,8.0,1020.9,87,304,3.3,0.1,10027.5
52424,20220321054441,32.5,1026.2,56,107,6.7,0.9,10331.8
52436,20220321054441,3.1,1021.5,40,128,6.3,0.0,10057.0
52446,20220321054441,19.7,1001.0,58,40,14.8,0.9,10166.3
52447,20220321054441,1.1,1011.7,94,44,1.3,0.7,10258.0
52533,20220321054441,15.6,1005.0,48,85,9.7,0.6,10180.7
52546,20220321054441,3.1,1024.0,79,53,8.2,0.1,10099.1
52652,20220321054441,29.7,1011.0,57,251,2.5,1.0,10270.9
52661,20220321054441,5.9,1004.8,35,257,9.2,0.3,10014.9
52674,20220321054441,21.6,1007.9,83,264,11.1,1.3,10403.1
52679,20220321054441,1.7,1008.5,87,118,7.7,1.2,10437.5
52681,20220321054441,16.1,1018.3,26,260,13.8,0.1,10331.9
52787,20220321054441,30.5,1021.2,95,20,11.2,0.8,10402.8
52797,20220321054441,4.5,1009.4,32,332,12.0,0.5,10106.2
52884,20220321054441,16.3,1009.3,31,313,3.6,0.8,10435.2
52895,20220321054441,10.5,1006.7,55,347,1.7,0.3,10254.5
52983,20220321054441,3.9,1025.5,91,182,6.2,0.8,10247.3
52984,20220321054441,0.2,1020.8,93,153,7.8,0.4,10284.6
52986,20220321054441,16.9,1019.6,67,332,9.0,0.4,10050.7
52996,20220321054441,29.2,1011.4,49,163,14.6,1.5,10302.8
53821,20220321054441,32.6,1014.9,11,32,4.9,1.3,10238.3
53915,20220321054441,13.7,1006.4,9,31,10.8,0.9,10173.6
53923,20220321054441,19.3,1015.2,23,308,7.0,0.8,10074.1
56074,20220321054441,12.2,1013.6,99,180,5.0,0.3,10099.2
56080,20220321054441,18.5,1025.7,8,313,8.6,0.5,10184.8
56093,20220321054441,8.9,1018.5,32,44,6.0,0.7,10270.7
56096,20220321054441,10.0,1007.5,24,248,11.9,0.1,10306.5
57014,20220321054441,25.6,1005.2,22,342,2.5,0.4,10143.5
57996,20220321054441,34.9,1019.1,80,165,12.3,0.2,10087.5
59072,20220321054441,18.3,1020.3,28,209,2.6,1.4,10176.9
59082,20220321054441,21.9,1011.0,53,328,9.2,0.4,10498.4
59087,20220321054441,5.3,1020.0,17,64,6.5,1.0,10122.2
59088,20220321054441,28.3,1007.0,2,210,3.1,0.4,10271.6
59096,20220321054441,19.0,1022.8,39,227,2.4,1.3,10227.4
59097,20220321054441,23.9,1023.3,75,330,7.8,1.1,10109.0
59107,20220321054441,23.6,1007.7,67,44,8.4,1.4,10452.4
59116,20220321054441,17.1,1004.2,96,104,8.2,1.2,10462.8
59117,20220321054441,3.6,1008.1,62,161,4.9,0.7,10328.7
59271,20220321054441,30.5,1017.4,59,317,4.7,1.2,10310.4
59278,20220321054441,18.5,1010.3,66,347,12.0,1.1,10061.4
59280,20220321054441,25.7,1001.3,73,158,4.0,1.5,10469.3
59287,20220321054441,6.1,1016.8,17,340,4.9,0.2,10271.3
59289,20220321054441,30.6,1009.6,4,306,0.0,1.3,10089.9
59293,20220321054441,18.5,1026.0,24,314,0.9,0.0,10071.7
59294,20220321054441,19.3,1018.2,7,18,4.2,0.2,10382.8
59298,20220321054441,1.9,1023.3,100,17,6.8,0.8,10200.9
59303,20220321054441,25.3,1011.1,65,199,12.9,0.7,10359.6
59304,20220321054441,34.6,1016.3,54,169,12.5,0.0,10020.9
59306,20220321054441,22.1,1021.1,31,278,9.0,0.8,10308.9
59310,20220321054441,14.1,1009.3,54,35,1.8,0.1,10437.6
59316,20220321054441,26.9,1015.6,75,277,6.9,0.6,10424.8
59317,20220321054441,11.4,1024.7,27,80,13.7,1.5,10464.2
59324,20220321054441,8.0,1007.9,19,29,7.6,0.0,10215.5
59456,20220321054441,8.5,1024.3,25,351,10.8,0.5,10006.2
59462,20220321054441,2.3,1023.2,43,137,5.5,0.9,10225.7
59478,20220321054441,34.0,1023.2,5,345,1.7,0.2,10399.5
59485,20220321054441,19.0,1009.9,68,117,7.3,0.9,10338.5
59488,20220321054441,23.6,1025.7,39,158,7.7,1.0,10184.1
59493,20220321054441,24.6,1003.4,88,35,2.8,1.3,10472.9
59501,20220321054441,9.9,1015.0,60,320,1.0,1.5,10147.0
59658,20220321054441,27.0,1017.1,96,1,11.0,1.4,10492.0
59663,20220321054441,29.1,1009.7,23,175,8.9,0.8,10120.4
59664,20220321054441,25.4,1009.0,27,255,6.9,0.9,10195.2
59673,20220321054441,23.8,1015.6,55,263,4.7,0.2,10204.2
59754,20220321054441,27.6,1012.9,82,166,12.5,1.2,10023.9
57947,20220321054441,7.4,1015.6,71,13,14.3,0.0,10382.7
57957,20220321054441,12.8,1018.3,66,31,2.8,1.1,10011.2
57958,20220321054441,25.4,1017.1,29,96,10.2,1.5,10450.9
59021,20220321054441,32.1,1006.1,77,138,3.0,0.9,10323.0
59023,20220321054441,15.1,1016.3,65,45,12.9,1.4,10427.0
59027,20220321054441,27.6,1022.9,79,8,3.2,0.7,10102.5
59037,20220321054441,12.4,1016.4,19,171,9.2,0.7,10073.0
59046,20220321054441,25.8,1018.4,92,336,8.7,0.3,10371.6
59058,20220321054441,18.6,1017.4,4,175,11.7,1.1,10119.1
59065,20220321054441,3.4,1013.6,92,112,3.5,0.6,10057.6
59209,20220321054441,17.0,1020.8,45,13,5.0,1.5,10455.0
59211,20220321054441,34.3,1020.9,8,239,10.0,0.7,10176.5
59218,20220321054441,32.5,1021.3,96,124,9.9,0.6,10405.1
59228,20220321054441,4.5,1005.5,6,214,2.8,0.0,10180.6
59242,20220321054441,21.4,1016.5,20,294,8.6,0.7,10497.6
59254,20220321054441,10.6,1022.8,16,330,14.4,0.6,10301.2
59265,20220321054441,34.9,1015.5,59,251,9.4,0.5,10455.3
59417,20220321054441,16.4,1025.0,21,282,2.7,1.3,10166.4
59431,20220321054441,17.5,1010.2,68,110,9.8,0.6,10167.4
59446,20220321054441,31.3,1013.3,28,12,8.4,0.2,10255.0
59453,20220321054441,26.4,1006.9,25,353,4.4,1.0,10400.7
59626,20220321054441,25.0,1015.2,45,46,14.5,0.0,10237.8
59631,20220321054441,27.2,1016.3,81,250,7.1,1.5,10322.9
59632,20220321054441,13.6,1009.7,62,15,9.1,0.4,10385.2
59644,20220321054441,33.5,1019.5,30,95,5.6,0.2,10180.8
59647,20220321054441,14.2,1010.8,90,13,12.8,0.1,10295.2
56691,20220321054441,9.3,1000.5,84,39,4.5,1.1,10048.7
56693,20220321054441,5.1,1026.1,35,329,5.0,0.7,10314.9
56792,20220321054441,24.0,1006.7,72,330,2.2,1.3,10143.5
56793,20220321054441,18.3,1012.9,11,81,14.7,0.7,10231.7
57606,20220321054441,24.2,1017.5,6,270,8.7,1.2,10254.2
57614,20220321054441,14.7,1007.8,32,181,1.6,0.1,10312.3
57625,20220321054441,19.9,1021.4,88,230,0.2,0.2,10223.8
57647,20220321054441,3.9,1024.8,60,185,7.2,0.5,10223.7
57707,20220321054441,22.0,1011.6,61,217,0.6,0.1,10436.4
57710,20220321054441,19.8,1009.2,51,75,11.0,1.3,10137.3
57712,20220321054441,31.3,1006.6,72,314,1.5,1.4,10488.8
57718,20220321054441,9.5,1006.1,86,162,13.2,0.4,10122.6
57722,20220321054441,2.1,1007.1,34,304,13.7,1.3,10085.2
57729,20220321054441,0.3,1004.9,23,318,2.1,0.8,10358.0
57731,20220321054441,29.7,1013.7,95,70,10.8,0.9,10097.9
57741,20220321054441,15.1,1026.0,62,111,9.1,0.2,10259.9
57803,20220321054441,11.3,1005.2,85,270,6.5,0.1,10060.1
57805,20220321054441,2.3,1004.6,29,269,8.0,0.2,10498.2
57806,20220321054441,14.3,1006.6,53,135,3.4,0.6,10439.1
57816,20220321054441,14.0,1005.5,55,48,4.0,1.5,10346.1
57825,20220321054441,30.4,1006.2,50,309,11.4,0.6,10437.1
57827,20220321054441,12.5,1020.0,47,193,12.2,0.2,10341.4
57832,20220321054441,12.1,1025.7,22,146,10.5,0.6,10128.4
57839,20220321054441,33.8,1024.6,91,236,9.2,1.2,10392.7
57840,20220321054441,28.6,1009.0,21,248,13.3,1.4,10222.6
57902,20220321054441,10.0,1025.6,70,359,6.1,1.1,10265.9
57906,20220321054441,0.3,1021.2,48,348,2.1,0.0,10094.1
57907,20220321054441,16.8,1012.3,40,138,7.5,1.3,10350.7
57910,20220321054441,12.3,1024.3,63,193,9.3,0.7,10328.3
57912,20220321054441,32.3,1009.5,53,8,11.3,0.9,10021.4
57916,20220321054441,33.4,1023.9,72,102,13.1,1.4,10240.0
57922,20220321054441,3.5,1006.8,97,120,9.1,0.7,10235.5
57926,20220321054441,28.1,1006.1,5,159,9.6,1.1,10162.8
57932,20220321054441,23.6,1006.4,68,190,11.1,0.3,10482.1
59758,20220321054441,8.3,1025.4,58,172,8.3,1.3,10193.9
59838,20220321054441,22.4,1019.3,65,50,4.6,1.2,10422.7
59845,20220321054441,32.5,1006.7,2,280,1.6,1.4,10110.0
59849,20220321054441,28.0,1025.9,94,226,13.3,0.4,10064.5
59855,20220321054441,24.5,1014.8,28,130,2.7,0.5,10049.8
59948,20220321054441,24.1,1008.8,90,121,7.1,0.5,10466.4
59954,20220321054441,13.7,1025.8,8,352,1.5,0.4,10467.6
59981,20220321054441,25.7,1004.3,73,196,4.7,0.9,10237.8
53399,20220321054441,26.2,1019.9,32,48,1.4,1.5,10281.6
53593,20220321054441,26.1,1007.3,26,77,1.6,0.2,10483.3
53698,20220321054441,21.1,1021.9,95,211,3.7,0.1,10255.2
53798,20220321054441,32.7,1010.7,97,188,8.0,0.4,10143.2
54308,20220321054441,16.5,1003.3,92,202,6.9,1.4,10405.2
54311,20220321054441,30.0,1018.0,94,208,8.3,1.4,10418.8
54401,20220321054441,9.7,1004.4,76,163,5.4,0.6,10314.9
54405,20220321054441,35.0,1000.6,79,128,8.3,1.4,10235.8
54423,20220321054441,29.1,1017.6,26,186,3.6,1.2,10036.2
54429,20220321054441,33.2,1020.8,4,92,12.8,0.5,10159.9
54436,20220321054441,12.6,1000.2,58,25,0.2,0.4,10260.1
54449,20220321054441,10.5,1006.9,16,221,7.8,1.3,10117.9
54518,20220321054441,17.4,1006.8,92,69,12.1,0.8,10323.2
54534,20220321054441,27.6,1008.7,41,338,3.0,1.1,10442.4
54535,20220321054441,26.6,1005.5,35,354,10.8,0.3,10413.0
54539,20220321054441,2.7,1007.5,53,60,3.2,0.3,10310.7
54602,20220321054441,13.7,1000.6,24,203,8.9,1.0,10218.5
54606,20220321054441,29.9,1008.3,85,143,2.2,1.2,10310.4
54618,20220321054441,16.0,1003.3,56,352,11.0,0.1,10046.4
54624,20220321054441,31.2,1006.7,80,132,0.7,0.7,10345.3
54705,20220321054441,34.8,1006.1,27,321,1.9,0.9,10150.6
53898,20220321054441,8.8,1001.8,31,304,5.3,0.6,10027.7
53986,20220321054441,28.5,1007.4,93,247,0.9,1.5,10458.9
57051,20220321054441,2.9,1009.8,27,0,12.0,0.1,10134.2
57067,20220321054441,2.9,1000.4,30,61,4.2,0.7,10100.6
57071,20220321054441,11.2,1014.1,100,342,12.4,0.1,10432.5
57077,20220321054441,33.0,1016.3,98,282,3.9,0.5,10198.5
57083,20220321054441,33.3,1013.3,74,9,7.8,0.3,10190.6
57084,20220321054441,29.2,1004.9,87,32,0.0,1.1,10320.4
57089,20220321054441,23.8,1000.7,28,305,8.0,0.7,10375.7
57091,20220321054441,25.0,1024.0,79,74,0.8,1.2,10038.8
57156,20220321054441,2.0,1006.2,23,65,10.8,0.7,10133.8
57178,20220321054441,8.1,1008.7,29,347,10.8,0.2,10107.8
57181,20220321054441,0.9,1011.1,25,112,10.5,0.3,10283.0
57193,20220321054441,10.5,1001.0,42,353,14.1,0.8,10396.8
57285,20220321054441,31.1,1021.5,21,159,11.7,0.7,10164.9
57290,20220321054441,25.6,1012.5,12,14,8.7,0.0,10245.3
57297,20220321054441,7.8,1017.1,25,175,14.0,0.4,10472.7
58005,20220321054441,14.0,1017.1,70,153,13.4,0.2,10235.8
58111,20220321054441,25.8,1012.7,59,288,3.2,1.4,10431.4
58208,20220321054441,17.5,1022.3,25,359,1.4,0.3,10466.7
50136,20220321054441,27.5,1016.4,51,199,13.6,0.2,10105.5
50246,20220321054441,33.1,1021.9,15,325,12.8,1.5,10147.8
50247,20220321054441,17.0,1025.8,90,93,2.8,0.7,10408.0
50349,20220321054441,22.0,1012.8,2,134,10.1,1.3,10150.6
50353,20220321054441,3.2,1018.7,44,261,4.2,0.2,10378.7
50442,20220321054441,19.4,1017.5,27,48,9.7,0.8,10240.8
50468,20220321054441,33.4,1002.5,97,81,12.1,1.4,10455.4
50557,20220321054441,8.6,1025.3,8,351,1.3,0.0,10215.5
50564,20220321054441,29.2,1024.5,77,342,14.8,1.5,10086.2
50656,20220321054441,3.2,1005.0,76,172,8.6,1.0,10172.1
50658,20220321054441,6.1,1006.6,18,242,7.2,1.4,10025.5
50674,20220321054441,8.0,1022.0,90,56,3.5,1.2,10293.7
50739,20220321054441,25.3,1001.2,38,156,14.2,0.1,10417.4
50742,20220321054441,17.1,1015.5,7,194,10.0,0.5,10064.3
50745,20220321054441,10.3,1004.2,91,353,3.4,0.4,10123.7
50756,20220321054441,34.4,1018.2,91,343,7.4,0.7,10468.7
50758,20220321054441,20.2,1010.0,11,68,3.9,0.4,10248.6
50774,20220321054441,5.6,1021.3,76,28,9.8,0.9,10009.6
50778,20220321054441,9.5,1009.4,22,9,5.2,0.7,10327.3
50788,20220321054441,0.3,1003.1,51,228,4.5,0.5,10353.9
50844,20220321054441,9.5,1013.4,55,19,10.6,0.0,10026.8
50853,20220321054441,16.6,1002.4,65,221,2.8,0.3,10359.1
50854,20220321054441,7.6,1012.4,24,9,13.8,0.4,10042.8
50862,20220321054441,28.4,1011.5,35,80,3.1,0.4,10228.8
50873,20220321054441,29.1,1001.9,32,8,5.4,0.1,10201.1
50877,20220321054441,31.3,1023.2,20,208,6.6,1.1,10393.9
50888,20220321054441,16.6,1002.1,51,25,10.0,0.5,10320.6
50950,20220321054441,3.5,1000.5,78,293,8.2,1.1,10296.9
50953,20220321054441,31.4,1013.0,47,2,2.9,0.9,10033.3
50955,20220321054441,11.1,1022.5,23,198,6.9,0.1,10140.5
50963,20220321054441,10.5,1017.3,48,252,10.6,0.9,10190.6
50968,20220321054441,8.1,1007.9,64,9,9.6,0.5,10050.4
50973,20220321054441,31.3,1000.1,100,284,5.6,0.5,10439.9
50978,20220321054441,23.1,1016.0,82,153,14.2,0.0,10248.2
50983,20220321054441,30.7,1021.4,30,338,13.0,0.0,10257.3
54094,20220321054441,33.8,1008.2,40,157,0.2,0.3,10335.2
54096,20220321054441,28.7,1015.8,33,239,0.4,0.7,10346.9
57251,20220321054441,26.0,1001.4,10,131,5.6,1.1,10049.5
57256,20220321054441,6.1,1008.4,1,341,4.8,0.9,10054.4
57259,20220321054441,34.3,1008.7,43,347,3.9,0.9,10417.3
57265,20220321054441,6.0,1002.8,63,4,13.6,0.2,10472.2
57278,20220321054441,21.0,1026.2,47,254,10.8,1.5,10077.0
57279,20220321054441,7.5,1010.5,86,136,9.9,0.1,10344.4
57355,20220321054441,29.9,1004.4,90,100,8.1,0.3,10181.8
57358,20220321054441,7.3,1014.1,64,116,10.5,0.5,10339.4
57359,20220321054441,11.8,1006.3,36,74,5.3,0.1,10256.4
57363,20220321054441,31.4,1001.0,98,138,14.1,1.5,10080.0
57378,20220321054441,7.6,1012.7,77,42,4.3,0.5,10496.1
57381,20220321054441,15.2,1003.0,23,161,6.6,1.4,10301.1
57395,20220321054441,29.5,1003.0,82,315,8.9,0.8,10465.8
57399,20220321054441,7.9,1003.4,91,355,8.9,1.5,10240.2
57439,20220321054441,8.4,1009.6,33,125,9.9,0.8,10149.1
57445,20220321054441,8.6,1022.7,95,3,7.7,0.5,10051.2
57447,20220321054441,31.5,1019.2,94,359,7.2,1.4,10173.9
57458,20220321054441,22.5,1006.2,36,77,9.1,1.3,10231.2
57461,20220321054441,2.8,1006.9,51,5,14.5,1.4,10441.1
57476,20220321054441,29.3,1005.4,10,333,7.1,0.0,10099.9
57482,20220321054441,0.8,1002.3,41,306,3.0,0.5,10128.0
57483,20220321054441,7.9,1015.9,52,240,10.1,0.2,10030.2
57493,20220321054441,8.2,1012.3,43,56,3.9,1.3,10059.5
57494,20220321054441,16.7,1019.9,84,83,12.6,0.9,10205.1
57545,20220321054441,16.4,1024.9,93,270,12.4,1.2,10208.5
57573,20220321054441,8.3,1007.7,14,180,12.8,0.4,10101.4
57581,20220321054441,4.4,1013.1,11,277,2.4,0.0,10428.7
57583,20220321054441,25.6,1005.2,48,172,7.9,0.2,10498.0
57595,20220321054441,26.2,1010.0,64,64,12.6,1.5,10399.4
58402,20220321054441,5.5,1022.9,3,336,5.8,0.7,10209.9
58407,20220321054441,29.8,1012.8,2,61,4.0,0.3,10196.1
58500,20220321054441,6.8,1025.1,4,172,1.5,1.0,10305.3
57554,20220321054441,33.4,1000.8,72,261,6.0,1.4,10088.8
57562,20220321054441,14.6,1017.1,65,39,3.2,0.3,10123.8
57574,20220321054441,10.3,1004.9,70,12,1.8,0.6,10299.8
57584,20220321054441,15.2,1010.2,52,128,4.8,1.0,10489.0
57642,20220321054441,33.4,1018.2,97,210,9.2,1.1,10363.7
57649,20220321054441,33.0,1020.8,22,143,14.6,1.0,10200.1
57655,20220321054441,8.9,1013.0,84,282,3.9,0.4,10166.5
57662,20220321054441,18.4,1002.7,8,181,0.6,1.0,10443.5
57669,20220321054441,20.5,1009.0,63,162,2.4,0.7,10003.7
57671,20220321054441,17.3,1002.5,48,350,8.6,0.1,10220.4
57673,20220321054441,18.4,1024.9,50,193,1.4,0.4,10052.7
57679,20220321054441,29.4,1012.1,43,117,11.0,0.1,10118.6
57682,20220321054441,23.4,1009.9,41,185,12.9,1.1,10101.0
57687,20220321054441,10.0,1005.6,32,343,4.6,0.3,10128.4
57745,20220321054441,23.4,1023.2,60,147,6.1,0.0,10370.1
57749,20220321054441,23.2,1021.1,20,22,13.2,0.1,10060.4
57752,20220321054441,19.0,1025.7,91,134,8.1,1.4,10301.3
57758,20220321054441,5.5,1009.3,88,227,0.1,0.2,10220.8
57761,20220321054441,2.7,1016.1,36,232,0.3,1.1,10237.4
57766,20220321054441,6.5,1004.9,32,63,0.6,1.5,10439.4
57774,20220321054441,34.9,1010.1,78,35,8.3,1.5,10323.2
57776,20220321054441,7.1,1025.8,42,178,3.3,1.2,10169.5
57779,20220321054441,17.0,1021.0,88,323,10.2,1.5,10104.8
57780,20220321054441,23.7,1009.2,68,222,8.1,1.4,10484.5
57841,20220321054441,6.6,1009.8,44,218,12.2,0.5,10305.9
57845,20220321054441,25.4,1007.0,68,324,13.8,0.0,10392.2
57853,20220321054441,34.0,1016.8,49,229,3.8,0.3,10234.4
57857,20220321054441,2.0,1010.5,12,148,8.4,1.0,10422.9
57860,20220321054441,31.9,1017.1,40,223,13.6,0.3,10285.7
57866,20220321054441,29.8,1019.1,100,238,9.6,0.6,10474.4
57872,20220321054441,4.6,1006.6,97,249,6.4,0.4,10220.3
57874,20220321054441,18.4,1008.4,63,115,4.6,0.9,10397.8
57889,20220321054441,9.2,1005.1,18,177,3.9,0.0,10475.7
57965,20220321054441,33.5,1005.1,87,328,4.7,0.1,10251.6
57972,20220321054441,11.2,1007.3,1,183,7.9,0.8,10056.4
57974,20220321054441,28.8,1023.8,63,139,12.7,1.2,10344.1
50936,20220321054441,10.7,1024.1,42,334,5.9,0.6,10161.6
50945,20220321054441,29.3,1007.9,57,26,11.0,1.0,10160.5
50948,20220321054441,24.0,1018.4,73,46,3.4,0.8,10256.0
50949,20220321054441,33.3,1025.5,34,270,11.3,1.1,10394.6
54041,20220321054441,34.3,1022.3,57,98,12.6,1.3,10364.8
54049,20220321054441,31.5,1015.2,29,156,8.1,0.8,10013.7
54063,20220321054441,0.8,1016.8,29,131,5.9,0.8,10288.0
54064,20220321054441,6.3,1024.6,99,70,9.7,0.3,10196.3
54142,20220321054441,9.7,1026.3,82,97,5.3,0.5,10277.5
54157,20220321054441,32.8,1025.4,100,200,5.1,0.3,10290.6
54161,20220321054441,0.3,1009.6,72,135,9.1,0.3,10483.9
54165,20220321054441,24.0,1020.9,37,265,3.0,1.1,10334.4
54171,20220321054441,21.5,1023.3,76,52,14.9,0.9,10365.1
54181,20220321054441,2.2,1002.8,77,276,8.7,1.1,10128.9
54186,20220321054441,27.4,1012.0,66,194,6.8,1.2,10286.3
54195,20220321054441,27.4,1017.7,30,242,14.3,0.1,10092.5
54260,20220321054441,29.4,1011.9,64,293,2.5,0.7,10418.3
54263,20220321054441,29.4,1011.0,99,98,4.8,1.4,10312.6
54266,20220321054441,0.5,1019.4,24,160,1.1,1.2,10052.0
54273,20220321054441,0.7,1003.4,58,171,11.4,1.0,10290.1
54276,20220321054441,11.6,1021.7,15,3,6.2,1.3,10233.2
54284,20220321054441,12.0,1026.0,39,43,2.2,0.1,10426.9
54285,20220321054441,19.1,1002.0,9,131,7.1,0.0,10148.2
54286,20220321054441,3.7,1002.5,99,342,9.7,0.3,10119.5
54292,20220321054441,12.5,1018.5,60,32,0.3,0.9,10444.6
54363,20220321054441,26.1,1014.5,98,316,2.5,1.5,10281.4
54374,20220321054441,29.8,1022.4,13,291,14.0,0.9,10333.9
54377,20220321054441,11.8,1025.0,26,316,7.7,0.0,10343.7
54386,20220321054441,26.7,1012.1,16,39,2.7,0.3,10434.7
58026,20220321054441,24.7,1018.7,21,11,5.7,0.1,10226.9
58027,20220321054441,21.9,1007.2,31,175,7.7,0.2,10016.1
58038,20220321054441,29.0,1015.7,93,82,2.2,0.9,10052.4
58040,20220321054441,24.4,1005.1,89,356,7.5,1.2,10192.1
58047,20220321054441,14.8,1006.8,81,296,8.5,0.8,10236.3
58130,20220321054441,25.1,1023.4,99,270,7.1,0.0,10071.2
58135,20220321054441,30.7,1010.7,24,19,9.0,0.7,10223.5
58138,20220321054441,6.2,1015.2,81,196,2.6,0.5,10325.4
58141,20220321054441,31.4,1009.0,14,37,5.8,0.1,10396.6
58143,20220321054441,11.1,1015.0,85,90,6.4,0.2,10435.0
58150,20220321054441,23.2,1017.7,86,358,3.6,0.4,10089.6
58158,20220321054441,24.7,1017.3,60,13,10.8,0.4,10248.4
58238,20220321054441,10.8,1021.1,7,69,13.8,1.5,10163.6
58241,20220321054441,2.6,1000.1,40,173,11.1,1.5,10437.1
58251,20220321054441,11.0,1014.7,5,55,7.1,1.4,10442.1
58252,20220321054441,19.4,1025.5,11,226,7.4,0.6,10096.0
58255,20220321054441,25.8,1020.4,45,240,12.7,0.3,10436.5
58259,20220321054441,1.1,1006.9,56,55,4.1,1.4,10198.4
58265,20220321054441,33.6,1021.1,45,312,8.0,0.5,10147.2
58343,20220321054441,22.9,1005.3,5,160,4.3,1.0,10182.4
58345,20220321054441,8.2,1005.3,82,5,5.4,0.2,10267.2
58354,20220321054441,13.3,1010.9,87,18,0.5,0.9,10216.5
58356,20220321054441,0.1,1009.9,27,183,6.2,1.0,10084.0
58358,20220321054441,8.0,1025.8,87,307,6.6,1.0,10107.4
57598,20220321054441,11.4,1017.6,59,203,4.7,0.0,10075.5
57696,20220321054441,1.7,1017.3,67,5,4.9,0.1,10260.9
57789,20220321054441,6.6,1015.1,50,273,13.8,0.7,10272.7
57793,20220321054441,4.5,1004.9,44,297,2.3,1.3,10121.3
57799,20220321054441,30.6,1024.1,5,355,2.9,0.7,10344.8
57894,20220321054441,10.0,1025.5,81,208,2.5,0.6,10310.2
57896,20220321054441,17.4,1002.9,49,22,14.8,1.3,10436.9
57993,20220321054441,4.9,1010.6,44,58,12.6,0.6,10149.6
58506,20220321054441,9.3,1017.2,33,154,4.0,0.8,10470.4
